PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR
INNSA1,2024-05-19,0301049751,73239990,STEEL SALT BOTTLE (NP-19) (QTY: 23976 PCS/USD 0.4450 PER PCS,,,,,,,,,3729.6,KGS,262.8018715,980145.86,3.115611992,11619.98648,359125.5
INNSA1,2024-05-19,0301049751,73239990,STEEL SPRINKLER (AM-430) (QTY: 71592PCS/USD 0.5744 PER PCS),,,,,,,,,13125.2,KGS,287.8240118,3777747.72,3.412258587,44786.57641,1384166.8
INNSA1,2024-05-17,0301049751,73239990,STEEL BASKET SQUARE (SY-845-6) (QTY: 20000 PCS/USD 0.7975 PER PCS),,,,,,,,,3500,KGS,413.4393343,1447037.67,4.901474028,17155.1591,530194.6
INNSA1,2024-05-17,0301049751,73239990,STEEL BASKET ROUND (SY-845-7) (QTY: 20400 PCS/USD 0.5686 PERPCS),,,,,,,,,2635,KGS,399.3701366,1052340.31,4.734678561,12475.87801,385577.5
INNSA1,2024-05-17,0301049751,73239990,STEEL CUTLERY HOLDER (SY-845-2) (QTY: 20000 PCS/USD 0.8321 PER PCS),,,,,,,,,2800,KGS,539.2207429,1509818.08,6.392658481,17899.44375,553197.4
INNSA1,2024-05-17,0301049751,73239390,NON STICK FRY PAN 16CM (AN-01) (QTY: 26400 PCS/USD 0.5034 PER PCS),,,,,,,,,5984,KGS,211.8011063,1267417.82,2.510979328,15025.7003,464382
INNSA1,2024-05-17,0301049751,73239390,NON STICK SAUCE PAN 16CM (AN-02) (QTY: 41790 PCS/USD 0.5658PER PCS),,,,,,,,,10726.1,KGS,210.2306812,2254955.31,2.492361366,26733.31725,826215.7
INNSA1,2024-05-17,0301049751,73239990,STEEL BASKET BIG (SY-845-4) (QTY: 10000 PCS/USD 1.1026 PER PCS),,,,,,,,,2250,KGS,444.5847556,1000315.7,5.270714352,11859.10729,366515.6
INNSA1,2024-05-17,0301049751,73239990,STEEL BASKET SMALL (SY-845-3) (QTY: 2700 PCS/USD 0.9639 PERPCS),,,,,,,,,612.5,KGS,385.4862041,236110.3,4.570079479,2799.173681,86510.9
INNSA1,2024-05-15,0301049751,73231000,STEEL SCRUBBER 2PCS SET (8001-2) (QTY: 168960 SET/USD 0.151PER SET),,,,,,,,,4928,KGS,463.7218933,2285221.49,5.497592096,27092.13385,1004583.3
INNSA1,2024-05-07,0301049751,73239990,STEEL RECTANGLE CONTAINER BIG (6578) (QTY:9132 PCS/USD 1.598 PER PCS),,,,,,,,,2701.55,KGS,469.0563491,1267179.18,5.560834015,15022.87113,464294.4
INNSA1,2024-05-07,0301049751,73239990,STEEL ROUND CONTAINER (6857) (QTY:46296 PCS/USD 0.718 PER PCS),,,,,,,,,5902.74,KGS,489.0008098,2886444.64,5.797282867,34219.85347,1057593.3
INNSA1,2024-05-07,0301049751,73239990,STEEL LUNCH BOX SMALL (6587) (QTY:51000 PCS/USD 1.470 PER PCS),,,,,,,,,10348.75,KGS,629.0640802,6510026.9,7.457783998,77178.74215,2385273.8
INNSA1,2024-05-07,0301049751,73239990,STEEL RECTANGLE CONTAINER LARGE (6862) (QTY:43200 PCS/USD 1.380 PER PCS),,,,,,,,,10800,KGS,479.3297241,5176761.02,5.68262862,61372.38909,1896765.2
INNSA1,2024-05-07,0301049751,73239990,STEEL ROUND CONTAINER MEDIUM (6581) (QTY:8040 PCS/USD 0.875PER PCS),,,,,,,,,971.5,KGS,628.8058363,610884.87,7.454722422,7242.262833,223828.2
INNSA1,2024-05-06,0301049751,73239990,HOUSEHOLD STEEL HOOK 3PCS SET (3888) (QTY:215808 PCS/USD 0.265 PER PCS),,,,,,,,,7193.6,KGS,687.9634564,4948933.92,8.156057574,58671.41577,1813289.4
INNSA1,2024-05-04,0301049751,73239990,STEEL TEA STRAINER BIG (SB-12) (QTY: 24372 PCS/USD 1.0347 PER PCS),,,,,,,,,5957.6,KGS,379.329663,2259894.4,4.49709144,26791.87196,828025.3
INNSA1,2024-05-04,0301049751,73239990,STEEL DRAINER (AM-321) (QTY: 25200 PCS/USD 0.7277 PER PCS),,,,,,,,,3465,KGS,474.2771429,1643370.3,5.622728427,19482.754,602130.9
INNSA1,2024-05-04,0301049751,73239990,STEEL HAND BLENDER (AM-474) (QTY: 15000 PCS/USD 0.6527 PER PCS),,,,,,,,,1500,KGS,584.9195,877379.25,6.934433906,10401.65086,321471.8
INNSA1,2024-04-30,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-020) (QTY:1232NOS/ CNY 100.00 PER NOS),,,,,,,,,4004,KGS,387.9460564,1553336.01,4.596517256,18404.45509,569142.3
INNSA1,2024-04-30,0301049751,73239990,STEEL SALT BOTTLE (NP-19) (QTY: 36720 PCS/USD 0.4444 PER PCS),,,,,,,,,5712,KGS,265.3941632,1515931.46,3.144480606,17961.27322,555437.3
INNSA1,2024-04-27,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-021A) (QTY: 6480 NOS/ CNY 61.50 PER NOS),,,,,,,,,23760,KGS,217.9782799,5179163.93,2.582681041,61364.50154,1897645.7
INNSA1,2024-04-20,0301049751,73231000,STEEL SCRUBBER 2PCS SET (8001-2) (QTY: 168000 NOS / USD 0.151 PER NOS),,,,,,,,,4900,KGS,451.8355633,2213994.26,5.353501934,26232.15948,973271.9
INNSA1,2024-04-17,0301049751,73231000,STEEL SCRUBBER 6PCS SET (OKS-4156) (QTY: 98400 NOS /USD: 0.239 PER NOS),,,,,,,,,8782,KGS,234.1808768,2056576.46,2.776299666,24381.46366,904071
INNSA1,2024-04-17,0301049751,73239990,STEEL TEA STRAINER BIG (SB-12) (QTY: 12006 NOS/ USD 1.0347 PER NOS),,,,,,,,,2934.8,KGS,376.0516594,1103636.41,4.458229513,13084.01197,404372.4
INNSA1,2024-04-17,0301049751,73239990,STEEL DRAINER (AM-321) (QTY: 50400 PCS/CNY 0.7277 PER PCS),,,,,,,,,6930,KGS,470.1786465,3258338.02,5.574139259,38628.78506,1193855.1
INNSA1,2024-04-17,0301049751,73239990,STEEL TEA STRAINER (NP-55) (QTY: 50400 NOS/ USD 0.2791 PER NOS),,,,,,,,,2310,KGS,540.9929697,1249693.76,6.413668876,14815.5751,457887.9
INNSA1,2024-04-13,0301049751,73239990,STEEL SALT BOTTLE (NP-19) (QTY:13932 PCS/USD 0.4450 PER PCS),,,,,,,,,2167.2,KGS,263.6085225,571292.39,3.125175134,6772.879549,209321.5
INNSA1,2024-04-12,0301049751,73239990,STEEL LUNCH BOX (6561) (QTY: 19524 PCS/CNY 2.350 PER PCS),,,,,,,,,7646.9,KGS,524.3423662,4009593.64,6.216269901,47535.19431,1469115.1
INNSA1,2024-04-12,0301049751,73239990,STEEL LUNCH BOX (6717) (QTY: 204 PCS/ USD 2.960 PER PCS),,,,,,,,,78.2,KGS,674.8057545,52769.81,8.000068221,625.6053349,19334.9
INNSA1,2024-04-12,0301049751,73239990,STEEL LUNCH BOX (6728) (QTY: 2268 PCS/ USD 1.930 PER PCS),,,,,,,,,786.24,KGS,486.5292404,382528.75,5.767981511,4535.017783,140158.6
INNSA1,2024-04-11,0301049751,73239990,STEEL RECTANGLE CONTAINER BIG (6578) (QTY: 37200 PCS / USD 1.598 PER PCS),,,,,,,,,11005,KGS,464.8086052,5115218.7,5.510475462,60642.78245,1874216.1
INNSA1,2024-04-11,0301049751,73239990,STEEL LUNCH BOX (6717) (QTY: 24960 PCS / USD 2.960 PER PCS),,,,,,,,,9568,KGS,664.4458926,6357418.3,7.877248282,75369.51156,2329358.1
INNSA1,2024-04-11,0301049751,73239990,STEEL LUNCH BOX (6728) (QTY: 31296 PCS / USD 1.930 PER PCS),,,,,,,,,10849.28,KGS,479.0598252,5197454.18,5.67942887,61617.71405,1904347.2
INNSA1,2024-04-11,0301049751,73239990,STEEL LUNCH BOX (6561) (QTY: 19812 PCS / USD 2.350 PER PCS),,,,,,,,,7759.7,KGS,516.292425,4006274.33,6.120834914,47495.84268,1467899
INNSA1,2024-04-11,0301049751,73239990,DS-25 STAINLESS STEEL GRATER WITH HANDLE (QTY:51000 PCS USD0.2067 PER PCS),,,,,,,,,1615,KGS,581.1973994,938633.8,6.890307047,11127.84588,343915.5
INNSA1,2024-04-06,0301049751,73239990,STEEL SHOWER CADDY (B57894 ) (QTY:400 NOS/ USD 2.71 PER NOS),,,,,,,,,338,KGS,296.9714793,100376.36,3.535374753,1194.956667,36777.9
INNSA1,2024-04-06,0301049751,73239990,STEEL SPOON HOLDER (B51539-DL) (QTY:960 NOS/ USD 1.18 PER NOS),,,,,,,,,279.2,KGS,375.6989613,104895.15,4.472606682,1248.751786,38433.6
INNSA1,2024-04-06,0301049751,73239990,STEEL HOOK (B52693) (QTY:720 NOS/ USD 1.78 PER NOS),,,,,,,,,435.6,KGS,272.4374197,118673.74,3.243302615,1412.782619,43482
INNSA1,2024-04-06,0301049751,73239990,STEEL HOOK (B66988-5) (QTY:240 NOS/ USD 1.72 PER NOS),,,,,,,,,99.6,KGS,383.7802209,38224.51,4.568812153,455.0536905,14005.5
INNSA1,2024-04-06,0301049751,73239990,STEEL KITCHEN DISH HOLDER (B52193) (QTY:720 NOS/ USD 1.12 PER NOS),,,,,,,,,255.6,KGS,292.1405321,74671.12,3.477863477,888.9419048,27359.5
INNSA1,2024-04-06,0301049751,73239990,STEEL CORNER RACK (B68261-2 ) (QTY:600 NOS/ USD 1.45 PER NOS),,,,,,,,,198,KGS,406.8705556,80560.37,4.84369709,959.0520238,29517.3
INNSA1,2024-04-06,0301049751,73239990,STEEL SPOON HOLDER ROUND (B60157) (QTY:708 NOS/ USD 1.00 PERNOS),,,,,,,,,179.95,KGS,364.3205335,65559.48,4.337149208,780.47,24021
INNSA1,2024-04-06,0301049751,73239990,STEEL BASKET (B62152 ) (QTY:720 NOS/ USD 1.80 PER NOS),,,,,,,,,360,KGS,333.3532778,120007.18,3.968491402,1428.656905,43970.6
INNSA1,2024-04-06,0301049751,73239990,STEEL CUTLERY HOLDER (B53773) (QTY:696 NOS/ USD 1.22 PER NOS),,,,,,,,,198.36,KGS,396.3849062,78626.91,4.718867931,936.0346429,28808.9
INNSA1,2024-04-06,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-020) (QTY: 1232 NOS/ CNY 100 PER NOS),,,,,,,,,4004,KGS,384.770482,1540621.01,4.580600976,18340.72631,564483.5
INNSA1,2024-04-06,0301049751,73239990,STEEL BASKET SMALL (B54091) (QTY:720 NOS/ USD 1.33 PER NOS),,,,,,,,,258,KGS,343.6897287,88671.95,4.091544389,1055.618452,32489.4
INNSA1,2024-04-06,0301049751,73239990,STEEL BASKET (B66053) (QTY:720 NOS/ USD 1.53 PER NOS),,,,,,,,,273.6,KGS,372.8292398,102006.08,4.438443331,1214.358095,37375
INNSA1,2024-04-03,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-021A) (QTY:6480 NOS/ CNY 61.50 PER NOS),,,,,,,,,23760,KGS,216.5640543,5145561.93,2.578143503,61256.68964,1885333.9
INNSA1,2024-03-23,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-026-3S) (QTY:848 NOS/ CNY 82.00 PER NOS),,,,,,,,,3307.2,KGS,273.9060837,905862.2,3.270520402,10816.26507,331907.8
INNSA1,2024-03-21,0301049751,73239990,STEEL SPRINKLER (AM-430) (QTY: 408 PCS / USD : 0.5776 PER PCS),,,,,,,,,74.8,KGS,276.8823529,20710.8,3.306057946,247.2931343,7588.5
INNSA1,2024-03-21,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-021A) (QTY:6480 PCS/CNY 61.50 PER PCS),,,,,,,,,23760,KGS,214.0511427,5085855.15,2.555834539,60726.62866,1863457.3
INNSA1,2024-03-21,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-020) (QTY:1232PCS/CNY 100 PER PCS),,,,,,,,,4004,KGS,392.672525,1572260.79,4.688627164,18773.26316,576076.4
INNSA1,2024-03-21,0301049751,73239990,STEEL SALT BOTTLE (NP-19) (QTY: 4752 PCS / USD : 0.4475 PERPCS),,,,,,,,,739.2,KGS,252.8240666,186887.55,3.018794825,2231.493134,68475.6
INNSA1,2024-03-20,0301049751,73239990,STEEL ROUND CONTAINER (6856) (QTY: 116424 NOS/ USD 0.568 PERNOS),,,,,,,,,9702,KGS,585.7882148,5683317.26,6.994486147,67860.5046,2082367.5
INNSA1,2024-03-20,0301049751,73239990,STEEL LUNCH BOX (6728) (QTY: 31332 NOS/ USD 1.930 PER NOS),,,,,,,,,10861.76,KGS,478.4717449,5197045.26,5.713095462,62054.27176,1904197.4
INNSA1,2024-03-20,0301049751,73239990,STEEL RECTANGLE CONTAINER BIG (6578) (QTY: 28068 NOS/ USD 1.598 PER NOS),,,,,,,,,8303.45,KGS,464.2380203,3854777.19,5.543140541,46027.19033,1412390.3
INNSA1,2024-03-20,0301049751,73239990,RYX-02-026-3S MILD STEEL MULTI FUNCTION CLOTH STAND (QTY :848 NUM/CNY 82.00 PER NUM),,,,,,,,,3307.2,KGS,267.4232583,884422.2,3.193113532,10560.26507,324052.2
INNSA1,2024-03-20,0301049751,73239990,STEEL LUNCH BOX (6561) (QTY: 4260 NOS/ USD 2.350 PER NOS),,,,,,,,,1668.5,KGS,515.6586395,860376.44,6.157118084,10273.15152,315241.9
INNSA1,2024-02-27,0301049751,73239990,NP-19 STEEL SALT BOTTLE (QTY:53424 PCS/ USD 0.4481 PER PCS),,,,,,,,,8310.4,KGS,254.5787531,2115651.27,3.034311718,25216.3441,775174.7
INNSA1,2024-02-27,0301049751,73239990,AM-430 STEEL SPRINKLER (QTY:57840 PCS/ USD 0.5784 PER PCS),,,,,,,,,10604,KGS,278.8172916,2956578.56,3.323209673,35239.31538,1083290.4
INNSA1,2024-02-27,0301049751,73239990,SM1168 STEEL HANGER WITH HOOK (QTY:57792 PCS/ USD 1.23 PER PCS),,,,,,,,,10836,KGS,557.0314341,6035992.62,6.639230442,71942.70107,2211587.7
INNSA1,2024-02-26,0301049751,73231000,SS SCRUBBER 3PCS SET (SS410) (QTY:120000 SETS/USD 0.16 PER SET),,,,,,,,,7500,KGS,227.413,1705597.5,2.710524434,20328.93325,749780.7
INNSA1,2024-02-26,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-021A) (QTY:6480 PCS/CNY 61.50 PER PCS),,,,,,,,,23760,KGS,216.1649655,5136079.58,2.57645966,61216.68153,1881859.6
INNSA1,2024-02-26,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-020) (QTY:1232PCS/CNY 100.00 PER PCS),,,,,,,,,4004,KGS,396.5502897,1587787.36,4.726463525,18924.75995,581765.3
INNSA1,2024-02-23,0301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (QTY :1232NUM/CNY 100.00 PER NUM),,,,,,,,,4004,KGS,380.8358167,1524866.61,4.539163488,18174.81061,558711.1
INNSA1,2024-02-20,0301049751,73231000,STEEL SCRUBBER (8001-12) (QTY: 290016 NOS / USD 0.073 PER NOS),,,,,,,,,4229,KGS,439.9442138,1860524.08,5.231203493,22122.75957,817886.4
INNSA1,2024-02-17,0301049751,73239990,STEEL LUNCH BOX (6561) (QTY: 19836 NOS/ USD 2.350 PER NOS),,,,,,,,,7769.1,KGS,516.9073844,4015905.16,6.146342264,47751.54768,1471427.6
INNSA1,2024-02-17,0301049751,73239990,SY604A STEEL HOOK 4PCS SET(QTY :600 SET/USD 0.9090 PER SET),,,,,,,,,70,KGS,702.4198571,49169.39,8.352198064,584.6538644,18015.7
INNSA1,2024-02-17,0301049751,73239990,STEEL ROUND CONTAINER (6857) (QTY: 59568 NOS/ USD 0.718 PERNOS),,,,,,,,,7594.92,KGS,485.149629,3684672.62,5.768723293,43812.99191,1350064.1
INNSA1,2024-02-17,0301049751,73239990,STEEL RECTANGLE CONTAINER (6901 ) (QTY: 2472 NOS/ USD 0.885PER NOS),,,,,,,,,401.7,KGS,469.1928803,188474.78,5.578987875,2241.079429,69057.2
INNSA1,2024-02-17,0301049751,73239990,STEEL ROUND CONTAINER MEDIUM (6581) (QTY: 87792 NOS/ USD 0.875 PER NOS),,,,,,,,,10608.2,KGS,623.8537141,6617964.97,7.417998979,78691.61677,2424822.4
INNSA1,2024-02-17,0301049751,73239990,STEEL ROUND CONTAINER (6856) (QTY: 112320 NOS/ USD 0.568 PERNOS),,,,,,,,,12480,KGS,440.4050921,5496255.55,5.236683616,65353.81153,2013828
INNSA1,2024-02-17,0301049751,73239990,STEEL RECTANGLE CONTAINER LARGE (6862) (QTY: 792 NOS/ USD 1.380 PER NOS),,,,,,,,,198,KGS,475.554798,94159.85,5.654634934,1119.617717,34500.2
INNSA1,2024-02-17,0301049751,73239990,SY772-42 STEEL HANGER 10PCS SET(QTY :540 SET/USD 1.3986 PERSET),,,,,,,,,273,KGS,249.4031136,68087.05,2.965554263,809.5963139,24947
INNSA1,2024-02-17,0301049751,73239990,STEEL RECTANGLE CONTAINER BIG (6578) (QTY: 37200 NOS/ USD 1.598 PER NOS),,,,,,,,,11005,KGS,465.3622417,5121311.47,5.533439259,60895.49905,1876448.5
INNSA1,2024-02-17,0301049751,73239990,SY604A-4 STEEL HOOK 4PCS SET(QTY :960 SET/USD 0.5734 PER SET),,,,,,,,,112,KGS,443.0853571,49625.56,5.268553593,590.0780024,18182.8
INNSA1,2024-02-17,0301049751,73239990,SD1078-B STEEL FRUIT BASKET(QTY :408 PCS/USD 0.9090 PER PCS),,,,,,,,,83.3,KGS,401.3805522,33435,4.772658171,397.5624257,12250.6
INNSA1,2024-02-17,0301049751,73239990,SY722-9602 STEEL HOOK 3PCS SET(QTY :2880 SET/USD 0.1538 PERSET),,,,,,,,,78,KGS,511.9528205,39932.32,6.087429495,474.8195006,14631.2
INNSA1,2024-02-17,0301049751,73239990,SY592A-0085 STEEL CLIP 6PCS SET BIG(QTY :1200 SET/USD 0.3776PER SET),,,,,,,,,95,KGS,430.0008421,40850.08,5.112970774,485.7322235,14967.5
INNSA1,2024-02-15,0301049751,73239990,HOUSEHOLD STEEL HOOK 3PCS SET (2628) (QTY: 2628 NOS/ USD 0.380 PER NOS),,,,,,,,,89.06,KGS,960.1181226,85508.12,11.41638671,1016.743401,31330.2
INNSA1,2024-02-12,0301049751,73231000,STEEL SCRUBBER 6PCS SET (OKS-4156) (QTY: 98400 NOS / USD 0.239 PER NOS),,,,,,,,,8782,KGS,234.4178342,2058657.42,2.787370205,24478.68514,904985.8
INNSA1,2024-02-10,0301049751,73239990,NP-55 STEEL TEA STRAINER (QTY: 100800 PCS/ USD 0.2815 PER PCS),,,,,,,,,4620,KGS,547.6300476,2530050.82,6.523288238,30137.59166,927010.6
INNSA1,2024-02-10,0301049751,73239990,AM-603 STEEL TEA STRAINER (QTY: 900 PCS/ USD 0.6022 PER PCS),,,,,,,,,50,KGS,966.5038,48325.19,11.51285051,575.6425253,17706.3
INNSA1,2024-02-10,0301049751,73239990,SB-12 STEEL TEA STRAINER BIG (QTY: 14022 PCS/ USD 1.0434 PERPCS),,,,,,,,,3427.6,KGS,380.5930301,1304520.67,4.533567958,15539.25753,477976.3
INNSA1,2024-02-10,0301049751,73239990,AM-321 STEEL DRAINER (QTY: 15048 PCS/ USD 0.7338 PER PCS),,,,,,,,,2069.1,KGS,475.8446958,984570.26,5.66819173,11728.05551,360746.6
INNSA1,2024-02-10,0301049751,73239990,AM-322 STEEL KITCHEN BASKET (QTY: 20400 PCS/ USD 1.2745 PERPCS),,,,,,,,,5610,KGS,413.2353155,2318250.12,4.922398041,27614.65301,849406.8
INNSA1,2024-02-08,0301049751,73231000,8001-2 STEEL SCRUBBER 2 PCS SET (QTY- 167640 SETS/USD 0.151PER SETS),,,,,,,,,4900,KGS,447.4847122,2192675.09,5.320864593,26072.2365,963900
INNSA1,2024-02-08,0301049751,73239990,580F STEEL EGG SLICER (QTY:480 PCS/USD 0.7713 PER PCS),,,,,,,,,40,KGS,823.6855,32947.42,9.794120095,391.7648038,12071.9
INNSA1,2024-02-08,0301049751,73231000,8001-2 STEEL SCRUBBER 2 PCS SET (QTY- 168000 SETS/USD 0.151PER SETS),,,,,,,,,4900,KGS,448.4160531,2197238.66,5.3319388,26126.50012,965906.1
INNSA1,2024-02-08,0301049751,73239990,DS-25 STAINLESS STEEL GRATER WITH HANDLE-(QTY:51000 PCS USD0.2067 PER PCS),,,,,,,,,1615,KGS,576.6403467,931274.16,6.85660341,11073.41451,341218.8
INNSA1,2024-02-08,0301049751,73239990,320F SLEEL GRATER (QTY:480 PCS/USD 0.4207 PER PCS),,,,,,,,,50,KGS,359.4296,17971.48,4.27383591,213.6917955,6584.7
INNSA1,2024-02-08,0301049751,73239990,NP-19 STEEL SALT BOTTLE (QTY:30888 PCS/USD 0.4488 PER PCS),,,,,,,,,4804.8,KGS,256.7607413,1233684.01,3.05304092,14669.25101,452021.8
INNSA1,2024-02-07,0301049751,73239990,HOUSEHOLD STEEL HOOK 3PCS SET (2628) (QTY: 160740 NOS/USD 0.38 PER NOS),,,,,,,,,5447.3,KGS,956.2697263,5209088.08,11.37062695,61939.21617,1908609.9
INNSA1,2024-02-06,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-021A) (QTY: 6480 NOS/ CNY 61.50 PER NOS),,,,,,,,,23760,KGS,218.6714091,5195632.68,2.600135661,61779.22331,1903679.8
INNSA1,2024-02-04,0301049751,73239990,STEEL RECTANGLE CONTAINER LARGE (6862) (QTY: 42408 NOS/USD 1.380 PER NOS),,,,,,,,,10602,KGS,474.6632654,5032379.94,5.644034072,59838.04923,1843864
INNSA1,2024-02-04,0301049751,73239990,STEEL LUNCH BOX (6728) (QTY: 31584 NOS/USD 1.93 PER NOS),,,,,,,,,10949.12,KGS,478.7312679,5241686.1,5.692405088,62326.8264,1920553.7
INNSA1,2024-02-04,0301049751,73239990,STEEL LUNCH BOX (6561) (QTY: 21144 NOS/USD 2.35 PER NOS),,,,,,,,,8281.4,KGS,515.9383317,4272691.7,6.13481964,50804.89536,1565514.2
INNSA1,2024-02-04,0301049751,73239990,STEEL RECTANGLE CONTAINER (6901) (QTY: 52728 NOS/USD 0.885 PER NOS),,,,,,,,,8568.3,KGS,468.3132687,4012648.58,5.56852876,47712.82497,1470234.5
INNSA1,2024-02-03,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-026-3S) (QTY:848 NOS/ CNY 82 PER NOS),,,,,,,,,3307.2,KGS,277.7619588,918614.35,3.30275813,10922.88169,336580.3
INNSA1,2024-02-02,0301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (QTY :1232NUM/CNY 100.00 PER NUM),,,,,,,,,4004,KGS,381.46254,1527376.01,4.535820927,18161.42699,559630.6
INNSA1,2024-01-29,0301049751,73239990,STEEL SOAP DISPENSER (SY-XL8168) (QTY: 168 PCS / USD 2.5280PER PCS),,,,,,,,,29.4,KGS,1316.971429,38718.96,15.65958892,460.3919144,14186.7
INNSA1,2024-01-29,0301049751,73239990,STEEL SOAP DISPENSER (SY-SH158) (QTY: 168 PCS / USD 2.4578 PER PCS),,,,,,,,,21,KGS,1792.575714,37644.09,21.3148123,447.6110583,13792.8
INNSA1,2024-01-29,0301049751,73239990,STEEL SPRINKLER (AM-430) (QTY: 13464 PCS / USD : 0.580 PERPCS),,,,,,,,,2468.4,KGS,282.394223,697061.9,3.357838561,8288.488704,255403.5
INNSA1,2024-01-27,0301049751,73239990,AM-430 STEEL SPRINKLER (QTY:55272 PCS /USD 0.5849 PER PCS),,,,,,,,,10133.2,KGS,282.8993615,2866675.81,3.363844964,34086.51379,1050350
INNSA1,2024-01-20,0301049751,73239990,STEEL TEA STRAINER (NP-55) (QTY: 100800 PCS/USD 0.2823 PERPCS),,,,,,,,,4620,KGS,554.6568615,2562514.7,6.595206438,30469.85375,938905.4
INNSA1,2024-01-20,0301049751,73239990,STEEL DRAINER (AM-321) (QTY: 10152 PCS/USD 0.7359 PER PCS),,,,,,,,,1395.9,KGS,481.9603052,672768.39,5.730800299,7999.624138,246502.4
INNSA1,2024-01-20,0301049751,73239990,STEEL TEA STRAINER BIG (SB-12) (QTY: 6012 PCS/USD 1.0463 PERPCS),,,,,,,,,1469.6,KGS,385.452926,566461.62,4.583269036,6735.572176,207551.5
INNSA1,2024-01-20,0301049751,73239990,STEEL HAND BLENDER (AM-474) (QTY: 21000 PCS/USD 0.6601 PERPCS),,,,,,,,,2100,KGS,594.4355048,1248314.56,7.06819863,14843.21712,457382.5
INNSA1,2024-01-19,0301049751,73239990,STEEL TEA STRAINER BIG (SB-12) (QTY: 44388 PCS/ USD 1.0434 PER PCS),,,,,,,,,10850.4,KGS,383.8975208,4165441.66,4.564774326,49529.62735,1526217.8
INNSA1,2024-01-18,0301049751,73239990,RYX-0237F STEEL HUNGER WITH CLOTH CLIP (QTY :504 NUM/CNY 13.00 PER NUM),,,,,,,,,176.4,KGS,464.5975057,81955,5.514510453,972.7596439,30028.3
INNSA1,2024-01-18,0301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (QTY :1050NUM/CNY 61.50 PER NUM),,,,,,,,,3850,KGS,209.7998753,807729.52,2.490206235,9587.294006,295952.1
INNSA1,2024-01-18,0301049751,73239990,RYX-08010D MILD STEEL MULTI FUNCTION CLOTH STAND (QTY :510 NUM/CNY 62.00 PER NUM),,,,,,,,,1479,KGS,267.4208316,395515.41,3.1741345,4694.544926,144916.9
INNSA1,2024-01-17,0301049751,73239990,HOUSEHOLD STEEL HOOK 3PCS SET (2628) (QTY: 972 PKT/USD 0.380PER PKT),,,,,,,,,32.94,KGS,963.2179721,31728.4,11.43285427,376.5982196,11625.3
INNSA1,2024-01-17,0301049751,73239990,STEEL LUNCH BOX (M417-680ML) (QTY: 200 PCS / USD: 2.7426 PER PCS),,,,,,,,,60,KGS,812.0696667,48724.18,9.6388091,578.328546,17852.5
INNSA1,2024-01-17,0301049751,73239990,STEEL VEGETABLE STRAINER WITH HANDLE (SY-845-5) (QTY: 224 PCS / USD: 0.9563 PER PCS),,,,,,,,,46.2,KGS,411.8625541,19028.05,4.88857631,225.8522255,6971.9
INNSA1,2024-01-17,0301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (QTY :6480NUM/CNY 61.50 PER NUM),,,,,,,,,23760,KGS,212.9805522,5060417.92,2.527959076,60064.30766,1854137.2
INNSA1,2024-01-17,0301049751,73239990,STEEL CUTLERY HOLDER (SY-845-2) (QTY: 280 PCS / USD : 0.9142 PER PCS),,,,,,,,,35,KGS,649.6557143,22737.95,7.711047054,269.8866469,8331.2
INNSA1,2024-01-17,0301049751,73239990,STEEL BASKET SQUARE (SY-845-6) (QTY: 280 PCS / USD: 0.8720PER PCS),,,,,,,,,42,KGS,516.3892857,21688.35,6.129249682,257.4284866,7946.7
INNSA1,2024-01-17,0301049751,73239990,STEEL LUNCH BOX (M417-1200ML) (QTY: 200 PCS / USD: 3.0239PER PCS),,,,,,,,,66,KGS,813.9645455,53721.66,9.661300243,637.645816,19683.6
INNSA1,2024-01-17,0301049751,73239990,STEEL LUNCH BOX (RY304-1) (QTY: 168 PCS / USD: 2.8129 PERPCS),,,,,,,,,39.2,KGS,1070.852296,41977.41,12.71041301,498.2481899,15380.5
